id,sender_id,receiver_id,amount,start_time
11363,975,1566,2000203,1137911
11364,1490,1171,2000231,1137979
11365,1966,1308,1999498,1138035
11366,1575,651,2001472,1138200
11367,1007,180,1999309,1138330
11368,959,1443,2000212,1138379
11369,1309,1622,2001440,1138382
11370,872,1628,1998261,1138633
11371,1334,903,2001726,1138666
11372,1650,1833,2001990,1138685
11373,1758,121,2000327,1138754
11374,974,2015,2001376,1138909
11375,1828,599,2001051,1138965
11376,778,1897,2000227,1139229
11377,1970,849,1999271,1139301
11378,1956,1063,1998271,1139362
11379,1143,1971,1999771,1139562
11380,190,933,2001261,1139727
11381,1391,514,1999887,1139784
11382,1644,1251,1999619,1139795
11383,1740,633,2000932,1140123
11384,722,1401,2000797,1140131
11385,1150,1651,2000954,1140246
11386,1895,235,1999367,1140268
11387,100,426,2001442,1140277
11388,237,24,1999383,1140279
11389,430,1742,2001508,1140279
11390,276,1639,1999086,1140420
11391,1845,374,2000032,1140425
11392,1446,912,2000536,1140441
11393,1998,503,1999873,1140456
11394,1931,1965,1999911,1140649
11395,1149,1652,1999865,1140794
11396,1928,629,2000118,1140807
11397,82,1336,1998641,1140977
11398,1139,687,1999756,1141075
11399,740,597,2002071,1141479
11400,120,1825,1999689,1141609
11401,1540,927,1999226,1141758
11402,1328,1375,2000319,1141760
11403,1505,590,1998750,1141891
11404,1483,1088,2000021,1142217
11405,1200,1006,1999842,1142228
11406,2026,1728,2000643,1142269
11407,275,1065,2000765,1142318
11408,2037,1019,2000128,1142408
11409,2063,191,1998079,1142514
11410,716,1040,1998564,1142552
11411,785,1039,1999397,1142600
11412,1387,582,1999764,1142640
11413,35,265,1998931,1142691
11414,1674,1498,1998206,1142926
11415,1736,168,2001390,1142930
11416,774,2045,2000742,1142953
11417,1131,1480,1999973,1143001
11418,192,771,1998804,1143113
11419,49,90,1999029,1143154
11420,1938,1086,1999449,1143244
11421,1823,591,1999484,1143386
11422,1627,945,1999944,1143394
11423,602,1277,2003363,1143634
11424,1090,1630,1999770,1143721
11425,1771,893,2000606,1143823
11426,929,1809,2000129,1143844
11427,481,1040,1999813,1143945
11428,338,206,1998278,1143990
11429,1308,1468,1998250,1144056
11430,17,589,2000738,1144345
11431,1731,847,2001186,1144611
11432,1765,1543,2000561,1144673
11433,1857,834,1998419,1144796
11434,227,967,1998218,1144825
11435,2002,1104,2000829,1144871
11436,118,101,2000977,1144885
11437,490,1623,2000704,1144893
11438,1821,90,1999947,1144944
11439,1322,1536,2000192,1145071
11440,221,694,2001033,1145253
11441,1174,798,1999004,1145268
11442,1442,237,1998350,1145568
11443,424,1582,2000206,1145692
11444,836,819,2000222,1145798
11445,161,1955,2001682,1145939
11446,1116,58,2001914,1146019
11447,1712,1245,2000988,1146135
11448,673,158,2000643,1146173
11449,82,1161,2000204,1146187
11450,2015,1827,2000851,1146188
11451,1584,796,2000846,1146415
11452,391,1711,2001292,1146450
11453,624,111,1999784,1146566
11454,1052,228,2001334,1146828
11455,69,958,2000309,1146991
11456,533,1135,2000685,1147176
11457,1793,340,2001190,1147222
11458,1185,1969,1999484,1147472
11459,574,604,2001132,1147527
11460,509,1205,2002012,1147591
11461,118,2084,1998500,1147593
11462,68,1562,1998612,1147642
11463,173,168,2003314,1147767
11464,237,102,1999794,1147880
11465,1647,773,2000914,1147889
11466,1408,525,2000387,1147955
11467,1047,487,2000672,1147982
11468,48,1205,1999333,1147994
11469,849,1856,2000684,1148033
11470,574,785,2000566,1148042
11471,1232,583,1997481,1148087
11472,66,556,2001074,1148248
11473,939,1885,2000361,1148268
11474,109,1456,1999401,1148272
11475,1142,216,2000172,1148472
11476,2030,568,2001296,1148479
11477,1975,1167,2000667,1148587
11478,2072,2053,2001630,1148608
11479,1708,1228,2000831,1148818
11480,1079,1769,2001999,1148972
11481,1215,2034,1999092,1148982
11482,110,1593,1999067,1149023
11483,1295,34,1999606,1149202
11484,1208,1820,1999523,1149221
11485,683,1273,2000767,1149227
11486,1307,1476,2001752,1149291
11487,1723,1798,1999550,1149361
11488,280,1258,1998054,1149435
11489,1509,14,1997567,1149503
11490,1586,517,2000212,1149636
11491,614,313,2000402,1149656
11492,343,23,1999729,1149666
11493,0,1783,1997932,1149795
11494,2089,561,2000852,1150102
11495,66,517,2000693,1150118
11496,523,778,1999933,1150386
11497,338,1517,2001137,1150448
11498,310,1471,1998078,1150541
11499,1132,253,1998155,1150578
11500,1260,1756,2001575,1150640
11501,301,1307,1999476,1150811
11502,1251,1725,1999062,1150850
11503,77,1871,1998335,1150858
11504,1905,828,2001627,1151338
11505,1233,1162,2000393,1151341
11506,1691,454,1999825,1151403
11507,1571,1277,2000277,1151621
11508,2058,1579,2000315,1151640
11509,119,1007,1999259,1151986
11510,2077,750,1998820,1152091
11511,66,391,1998272,1152141
11512,1253,1427,1998713,1152219
11513,2023,1682,2000629,1152359
11514,735,1941,2001443,1152384
11515,1989,1963,2000596,1152498
11516,619,277,1999974,1152506
11517,1696,746,2000489,1152507
11518,1011,335,1999946,1152522
11519,1601,1184,1998501,1152575
11520,1486,1997,2001201,1153106
11521,1002,342,1999175,1153133
11522,1365,1526,2000132,1153201
11523,1003,221,1999470,1153266
11524,1500,223,2000429,1153470
11525,1299,1660,2000247,1153569
11526,390,1140,1998505,1153623
11527,1098,440,2001165,1153841
11528,1929,782,2000260,1153990
11529,1637,1664,2000563,1154086
11530,1794,1353,2000419,1154131
11531,960,1928,1998382,1154177
11532,1824,1319,2000608,1154258
11533,319,184,1999807,1154443
11534,222,1687,1999211,1154535
11535,1174,1120,2000689,1154683
11536,207,892,2002694,1154949
11537,799,1019,1999907,1155060
11538,379,835,2000797,1155218
11539,995,998,1999362,1155261
11540,984,312,1998282,1155287
11541,536,1843,2000215,1155516
11542,1667,892,1999727,1155564
11543,638,1894,1998372,1155674
11544,389,264,2000025,1155751
11545,145,544,2000890,1155893
11546,2001,1706,1998669,1155936
11547,1862,1812,2002732,1156092
11548,1324,2022,1999576,1156299
11549,1375,750,2000346,1156303
11550,281,1112,2001381,1156327
11551,556,373,1998846,1156383
11552,993,259,1997136,1156409
11553,942,1016,2000125,1156587
11554,106,1580,1999713,1156619
11555,1521,310,1998421,1156697
11556,1970,1214,2001096,1156851
11557,952,1010,2000648,1156873
11558,667,282,2001105,1156993
11559,771,282,2000118,1157126
11560,521,220,2000105,1157132
11561,256,952,1999597,1157346
11562,1825,1529,2000840,1157392
11563,237,2007,2002089,1157398
11564,459,1919,1999875,1157514
11565,1687,1024,2000918,1157640
11566,1085,249,2000085,1157675
11567,1895,1911,2002461,1157748
11568,1827,536,2000807,1157786
11569,860,33,1999354,1157809
11570,1407,722,1999811,1157970
11571,1990,879,2000353,1158000
11572,1554,474,2000350,1158037
11573,773,1344,1999846,1158347
11574,360,1717,2000797,1158382
11575,483,1797,2000387,1158532
11576,205,2097,2003258,1158705
11577,495,2096,1998495,1158707
11578,1643,170,1998664,1158728
11579,741,1888,1999298,1158790
11580,649,1953,1999997,1158899
11581,1293,761,1999902,1158996
11582,447,556,1998817,1159018
11583,1052,1301,2000270,1159188
11584,591,1474,2000205,1159359
11585,715,1989,1999239,1159559
11586,1497,474,2001037,1159588
11587,1092,62,2002155,1160067
11588,1613,1968,1999170,1160230
11589,1329,939,2000942,1160596
11590,1397,2056,1999789,1160816
11591,122,1576,2000094,1160837
11592,1869,174,1998791,1161036
11593,1621,877,2001446,1161049
11594,2090,186,1998828,1161101
11595,463,57,2000900,1161244
11596,264,1644,1998676,1161428
11597,1574,346,2001829,1161504
11598,1942,1770,2001314,1161529
11599,1794,1444,2000550,1161593
11600,253,1711,1999385,1162049
11601,29,265,2002703,1162056
11602,1876,1072,2001622,1162082
11603,321,1975,1999282,1162270
11604,1266,774,1998988,1162270
11605,1618,149,2002092,1162413
11606,809,196,2000670,1162464
11607,1718,1166,1999433,1162517
11608,1774,1359,2000023,1162577
11609,1631,1078,1998824,1162752
11610,674,1456,2001064,1162924
11611,1666,419,2001056,1163175
11612,1625,308,2000131,1163219
11613,78,173,2000160,1163265
11614,1311,2039,1998717,1163396
11615,1923,627,1999712,1163420
11616,1316,722,1999602,1163510
11617,810,1840,2000463,1163654
11618,1557,1761,2000413,1163861
11619,1467,265,1999263,1163946
11620,55,1912,1999479,1164445
11621,1764,1927,1998766,1164453
11622,328,1810,1999305,1164541
11623,958,2058,1998260,1164543
11624,1556,378,1999137,1164566
11625,694,1914,2000841,1164731
11626,187,1268,1999906,1164782
11627,1596,1102,2000346,1164812
11628,345,1982,2002952,1165086
11629,1454,956,2001082,1165139
11630,1463,870,2000750,1165160
11631,9,585,2001156,1165293
11632,374,1035,2001104,1165327
11633,1430,1926,2000021,1165410
11634,1977,529,2000918,1165424
11635,553,1153,2000037,1165517
11636,348,1289,1999068,1165570
11637,686,253,2000216,1165974
11638,2033,163,2000122,1166226
11639,2057,147,1998367,1166457
11640,280,1535,2000559,1166486
11641,1006,921,1999287,1166490
11642,448,415,2000192,1166557
11643,343,1036,2000223,1166594
11644,2048,104,1999232,1166788
11645,1409,1912,1999981,1166950
11646,1729,1498,2000605,1167081
11647,472,86,2001308,1167100
11648,851,455,2000089,1167169
11649,973,1599,1997691,1167355
11650,832,783,1998920,1167543
11651,281,2028,2000617,1167652
11652,622,433,2000591,1167667
11653,2089,1713,2001944,1167667
11654,242,1944,1999303,1167992
11655,606,865,1999975,1168128
11656,1196,1708,1999879,1168356
11657,1855,537,2001918,1168374
11658,125,848,1999076,1168394
11659,774,1668,1999654,1168553
11660,1497,1098,1999769,1168702
11661,1518,1475,1999459,1168892
11662,1092,1133,2000936,1168983
11663,1445,938,1998759,1169000
11664,1308,1988,1998823,1169006
11665,236,1489,1999913,1169225
11666,1097,735,1998660,1169299
11667,1685,1013,2000326,1169326
11668,2030,469,2000770,1169363
11669,687,1523,1999062,1169370
11670,1940,1513,1999742,1169425
11671,1157,68,2001423,1169426
11672,952,1873,1998654,1169488
11673,1439,1974,1998539,1169547
11674,461,1094,1997541,1169646
11675,550,571,1998433,1169648
11676,98,336,1998855,1169743
11677,948,426,2000857,1169860
11678,308,1914,2000564,1170155
11679,161,1409,1999705,1170321
11680,250,693,1999633,1170343
11681,1945,1500,2000145,1170423
11682,1899,642,2000716,1170650
11683,1099,1193,1999890,1170712
11684,1659,621,2000084,1170784
11685,1502,69,1999754,1170878
11686,402,149,2000985,1170913
11687,924,728,2000370,1170961
11688,1314,1560,1999901,1170986
11689,2031,151,2000459,1171010
11690,268,1416,2000842,1171573
11691,428,333,1999054,1171636
11692,652,1665,1998796,1171638
11693,640,329,2000120,1171678
11694,1206,606,1999704,1171773
11695,1870,526,1999919,1171819
11696,1503,6,1999334,1171836
11697,1921,669,2000824,1171887
11698,1275,2083,1999642,1171888
11699,255,604,1999434,1171923
11700,1841,622,2000362,1171923
11701,1766,674,1999615,1171955
11702,381,895,1999835,1171984
11703,316,1764,1999377,1172151
11704,1270,240,1999829,1172226
11705,274,974,1999792,1172343
11706,2019,665,1998302,1172383
11707,792,1524,2001218,1172615
11708,1994,2005,1998815,1172649
11709,1268,119,2000109,1172707
11710,1334,463,2000958,1172802
11711,14,579,2000315,1172805
11712,1528,1119,2000385,1172850
11713,631,1697,2000584,1172929
11714,2035,360,1999634,1172995
11715,479,1036,1998603,1173134
11716,869,1968,2001693,1173176
11717,1899,1527,2000344,1173333
11718,1762,1235,1999091,1173342
11719,536,1013,1999027,1173538
11720,1219,1909,1999995,1173680
11721,76,122,1999225,1173695
11722,1095,939,2000369,1173835
11723,1422,1937,2000604,1173951
11724,1071,188,1998466,1174015
11725,1006,985,1999453,1174126
11726,686,1946,1998466,1174234
11727,905,1724,1999603,1174408
11728,80,1751,1998795,1174622
11729,1553,314,2000918,1174688
11730,1573,628,2002657,1174742
11731,765,1446,1999734,1174753
11732,1589,188,1999459,1174812
11733,921,259,1998549,1175079
11734,1444,1655,2000630,1175108
11735,1433,928,2000786,1175431
11736,1170,1256,2000179,1175578
11737,1212,595,2000777,1175717
11738,464,802,1999831,1175757
11739,155,1320,1998840,1175834
11740,1915,1223,2000258,1175879
11741,1703,303,2000817,1175879
11742,1542,1469,2001803,1175944
11743,1322,1130,1999989,1176030
11744,198,910,2000777,1176065
11745,957,151,1998916,1176182
11746,701,414,1999915,1176204
11747,473,840,2002383,1176209
11748,1612,67,1999189,1176686
11749,1153,245,2002185,1176838
11750,2023,1954,2000150,1176853
11751,1771,704,2000692,1176885
11752,653,2092,2000362,1176896
11753,1164,1475,1999948,1176928
11754,1608,2098,2001836,1177060
11755,54,1179,2002404,1177200
11756,47,1270,2000329,1177321
11757,1958,1842,1999577,1177654
11758,1492,1496,1999875,1177706
11759,313,593,1998920,1177781
11760,1364,1989,1999960,1177864
11761,212,1847,1999812,1178182
11762,1490,1457,1999854,1178219
11763,1705,1082,2000362,1178275
11764,1860,1301,2001269,1178293
11765,1043,1949,2001557,1178387
11766,1351,862,1999360,1178413
11767,1607,986,1999323,1178670
11768,1971,264,1998558,1178844
11769,37,891,1999010,1178937
11770,660,954,1999611,1179077
11771,1737,133,2001577,1179115
11772,1016,1946,1999945,1179139
11773,1471,1290,1998795,1179251
11774,1603,1972,2001101,1179347
11775,809,1410,2000499,1179433
11776,104,217,2000559,1179475
11777,1539,351,1998844,1179476
11778,650,1806,1999955,1179503
11779,1162,11,2000641,1179549
11780,1245,1952,2001157,1179774
11781,1033,1210,1998673,1179885
11782,759,628,1999363,1180116
11783,978,1352,2000391,1180188
11784,375,1801,1999534,1180188
11785,1229,924,1999423,1180192
11786,762,1138,1999108,1180360
11787,816,169,2001449,1180417
11788,1710,785,1999174,1180417
11789,2055,437,1999274,1180711
11790,1329,1968,2001942,1180758
11791,584,1017,1997853,1180889
11792,1128,1578,1999089,1180893
11793,8,1563,1999861,1180910
11794,598,1868,1999437,1180946
11795,1782,511,1999755,1181001
11796,1738,435,1998558,1181097
11797,1746,713,2001903,1181099
11798,896,1822,2000101,1181190
11799,1582,739,1999015,1181494
11800,2052,997,2000040,1181558
11801,193,1404,1999356,1181636
11802,2063,1783,1998318,1181663
11803,1335,668,2000598,1181713
11804,567,40,2000052,1182148
11805,930,1228,2000018,1182233
11806,1997,1424,1998909,1182257
11807,831,248,1998959,1182315
11808,366,1639,2001654,1182366
11809,718,193,1999479,1182520
11810,1972,370,2001373,1182619
11811,1582,1395,2000669,1182649
11812,318,779,1999773,1182766
11813,586,1227,2000555,1182928
11814,1678,128,2000924,1182963
11815,284,65,2002093,1183052
11816,982,212,2000476,1183057
11817,204,2016,2000319,1183096
11818,1945,33,1999832,1183124
11819,325,1565,2001601,1183207
11820,841,1637,2000868,1183335
11821,1309,1370,2000120,1183375
11822,44,597,2000081,1183581
11823,716,900,2000923,1183690
11824,1363,1457,2000661,1183927
11825,1393,702,1998863,1184049
11826,739,1135,1999591,1184070
11827,119,1305,2001685,1184079
11828,1612,1224,1998504,1184157
11829,578,952,2000812,1184258
11830,442,379,2000975,1184266
11831,1835,1578,2000135,1184404
11832,1955,1999,2000772,1184406
11833,1735,861,2000108,1184433
11834,993,327,1999680,1184623
11835,1223,249,1999356,1184656
11836,1335,2087,2000520,1184686
11837,189,1191,2000668,1184786
11838,944,1086,2000364,1184803
11839,767,1763,2000993,1184906
11840,1252,474,2001337,1184986
11841,1688,1595,2000462,1185131
11842,1889,805,2001016,1185356
11843,1623,131,1999631,1185436
11844,1879,981,1999656,1185687
11845,615,1245,1998593,1185771
11846,1704,1038,2002138,1186016
11847,1027,1118,2001376,1186087
11848,1016,848,1999759,1186128
11849,570,1805,1999916,1186273
11850,1864,905,1999696,1186458
11851,11,966,1999514,1186461
11852,1011,805,1998813,1186509
11853,521,1254,1998011,1186613
11854,900,1573,1999362,1186779
11855,1686,1957,1999340,1186821
11856,1780,1614,2001140,1186843
11857,1152,337,2000549,1186861
11858,162,1336,2000570,1187055
11859,1741,1198,1999981,1187087
11860,522,1867,1999871,1187607
11861,74,1878,1999548,1187651
11862,993,1810,2000702,1187832
11863,2044,1066,2000727,1187887
11864,1525,1788,2001105,1187917
11865,647,1830,1998195,1188219
11866,1243,1816,2000200,1188347
11867,1532,1644,1999477,1188359
11868,1349,791,2001363,1188611
11869,588,621,2001960,1188755
11870,327,195,2001767,1189136
11871,1902,1848,1999657,1189152
11872,94,1940,2000455,1189374
11873,1293,1256,1999649,1189395
11874,1108,1337,2001291,1189399
11875,2083,255,2000111,1189482
11876,295,188,2000178,1189491
11877,1438,1320,2000565,1189510
11878,530,2003,1997750,1189610
11879,283,660,1999638,1189956
11880,1008,1457,2001191,1189995
11881,879,1900,2000459,1190005
11882,1607,1060,1998897,1190061
11883,1285,1536,2000670,1190089
11884,967,696,2000688,1190222
11885,824,1041,1998540,1190230
11886,1290,1942,2001314,1190253
11887,1399,12,2000667,1190279
11888,47,1222,1997973,1190305
11889,91,972,2000353,1190481
11890,1742,1039,2002018,1190483
11891,83,107,2001425,1190505
11892,57,695,1999526,1190545
11893,1441,1760,1999380,1190555
11894,1693,1402,2000589,1190724
11895,1010,1676,2001296,1191088
11896,823,28,2001209,1191372
11897,48,1347,2000120,1191440
11898,537,940,2000545,1191445
11899,802,1674,2000391,1191453
11900,376,1935,2000198,1191695
11901,176,1072,2001045,1191758
11902,468,1138,2002486,1191800
11903,285,1651,1999606,1191841
11904,1182,1798,2000602,1191999
11905,1717,66,2000744,1192058
11906,900,641,1999218,1192114
11907,1074,2089,1998502,1192245
11908,769,1457,2001796,1192326
11909,448,214,1997518,1192345
11910,643,197,2001786,1192354
11911,1383,883,2000224,1192482
11912,1382,75,1999340,1192531
11913,1315,1459,2000460,1192680
11914,114,2082,2000991,1192748
11915,555,1561,2000962,1192777
11916,294,942,2000816,1192831
11917,304,1895,1999509,1192865
11918,509,1245,2000357,1192872
11919,1228,682,1999854,1192873
11920,1325,2054,2001074,1192933
11921,1421,939,1999678,1193156
11922,1523,167,1998107,1193240
11923,493,1408,2000268,1193333
11924,1321,1731,1998430,1193660
11925,1700,1906,2000248,1193661
11926,75,519,1999787,1193714
11927,128,1747,2000637,1193793
11928,2069,321,2001058,1193806
11929,1992,897,1998199,1194309
11930,2066,1535,1999350,1194472
11931,1212,317,1998300,1194498
11932,595,782,2001757,1194553
11933,600,1013,1998747,1194782
11934,1224,406,1998786,1194784
11935,166,1483,2000587,1194860
11936,263,293,1999865,1194922
11937,113,1962,2000450,1194933
11938,917,1165,2000190,1195283
11939,315,624,1999138,1195339
11940,1732,243,2000587,1195386
11941,61,817,1999038,1195454
11942,227,124,2000435,1196291
11943,441,2099,2000913,1196328
11944,242,978,2000125,1196689
11945,598,1669,1999449,1196721
11946,49,586,1999015,1196784
11947,1447,1928,1997646,1196908
11948,887,780,2000979,1196946
11949,1371,607,1999592,1197004
11950,2093,45,2000824,1197200
11951,1293,537,1999297,1197255
11952,2070,1565,1999194,1197260
11953,2020,974,2000339,1197407
11954,1650,1575,2000282,1197747
11955,928,1529,2002941,1198159
11956,1191,150,2000829,1198173
11957,285,1469,2000039,1198255
11958,1963,1870,1999143,1198289
11959,315,402,1998954,1198324
11960,1718,639,1999260,1198459
11961,825,1677,2000301,1198542
11962,1442,1831,1999721,1198646
11963,2033,425,2000421,1198682
11964,1509,1802,2000015,1198743
11965,1021,175,1997619,1199078
11966,2089,1655,1999005,1199216
11967,97,475,1997671,1199438
11968,381,1978,1999293,1199555
11969,1729,144,2001011,1199629
11970,1462,213,2002217,1199682
11971,174,1875,1999919,1200009
11972,347,1001,2000043,1200090
11973,897,1545,1999312,1200200
11974,1541,22,1999259,1200263
11975,2076,1242,1999189,1200311
11976,658,32,2000036,1200348
11977,656,987,1998501,1200397
11978,1583,1856,1998666,1200546
11979,939,1469,1999183,1200574
11980,1165,1635,1998357,1200846
11981,1627,763,1997718,1200868
11982,183,12,2000283,1201165
11983,531,1554,2000962,1201207
11984,569,1928,1999323,1201260
11985,1775,1310,1999957,1201270
11986,872,599,2000569,1201355
11987,1440,2022,2000048,1201393
11988,1145,1600,2001565,1201510
11989,1299,946,1998611,1201806
11990,38,814,2000076,1201915
11991,1294,1538,1999878,1201962
11992,1808,562,1999612,1201982
11993,1997,699,1999359,1201983
11994,1123,527,1999548,1202000
11995,1026,1945,1999063,1202243
11996,446,120,2000730,1202275
11997,69,1056,1998690,1202369
11998,559,335,1998547,1202369
11999,1842,1456,1999677,1202435
12000,1756,760,1998748,1202643
12001,862,1833,1999520,1202752
12002,1920,1061,1998449,1202756
12003,1281,280,1999405,1202775
12004,1911,1534,1999037,1202803
12005,1887,579,1998434,1202876
12006,1543,1569,1998530,1203028
12007,87,545,2000697,1203031
12008,342,1600,2002276,1203052
12009,1362,1295,2000050,1203074
12010,1331,1060,1998929,1203397
12011,1089,698,1999419,1203412
12012,1351,1193,1999127,1203432
12013,1381,840,2000199,1203718
12014,490,1495,2000066,1203724
12015,676,1823,1999533,1203804
12016,495,1576,1997899,1203926
12017,265,610,2001384,1203938
12018,1931,1659,2000251,1204101
12019,1511,1763,1999907,1204103
12020,54,1086,2001667,1204418
12021,1810,667,2000733,1204431
12022,674,214,1998795,1204541
12023,519,38,2000371,1204756
12024,1558,1721,2000617,1204772
12025,191,720,2000418,1204786
12026,556,1375,1998872,1204814
12027,1953,593,2000104,1204823
12028,690,2009,1999677,1204853
12029,2073,1450,2000129,1204923
12030,1347,1981,2001543,1204973
12031,133,1053,1999508,1204986
12032,1353,708,2000066,1205015
12033,901,1558,2001879,1205016
12034,631,798,1999337,1205134
12035,2038,919,2000268,1205336
12036,1813,1422,2000310,1205440
12037,1407,524,2001020,1205563
12038,885,928,1999717,1205595
12039,162,155,2000164,1205824
12040,1132,1780,2002100,1205941
12041,1991,202,1999878,1206078
12042,1067,1361,1998478,1206286
12043,1630,554,1999000,1206439
12044,539,516,2000730,1206454
12045,1206,206,1999673,1206464
12046,243,759,2000417,1206539
12047,677,2004,1998820,1206818
12048,856,1027,1999712,1206905
12049,367,274,2002068,1206912
12050,510,2094,1999887,1206943
12051,1423,516,2000731,1206978
12052,1563,18,2000407,1207008
12053,1534,275,2000916,1207029
12054,1001,576,2000075,1207048
12055,1640,87,1999721,1207178
12056,1642,189,1999587,1207361
12057,1593,48,1999796,1207388
12058,32,1409,2000951,1207472
12059,1378,260,1999272,1207587
12060,118,649,2000220,1207700
12061,1818,955,2000123,1207757
12062,1276,286,2000331,1207989
12063,897,1475,1999540,1208239
12064,484,1554,2001432,1208250
12065,2048,591,1999120,1208271
12066,979,1006,2000532,1208342
12067,65,1160,2000512,1208581
12068,761,830,1999309,1208599
12069,667,1465,2000390,1208791
12070,1704,760,1998966,1208983
12071,404,382,1998868,1208993
12072,1805,1155,2000192,1209101
12073,1732,1868,1999281,1209535
12074,872,24,2001106,1209552
12075,1070,1805,1999947,1209566
12076,397,1306,1998960,1209614
12077,475,1010,2000238,1209636
12078,1654,1527,1999578,1209849
12079,426,598,2000591,1210037
12080,1333,607,1999940,1210093
12081,2036,1823,2001169,1210224
12082,2056,1327,2001061,1210319
12083,1692,57,1999192,1210531
12084,356,1212,1998586,1210564
12085,830,1588,2000349,1210667
12086,272,458,2001103,1210863
12087,1462,1581,1998444,1210985
12088,348,1720,1999563,1211155
12089,854,795,1999839,1211163
12090,467,747,1999286,1211342
12091,913,797,2001427,1211389
12092,602,1485,1999725,1211466
12093,1354,1300,2001187,1211526
12094,889,1980,1998699,1211576
12095,639,508,1999998,1211791
12096,866,612,1999527,1212129
12097,1618,1426,2000575,1212327
12098,477,1587,2000073,1212337
12099,1997,2027,2000990,1212355
12100,1915,363,2000549,1212367
12101,308,1584,2000863,1212475
12102,248,206,1999645,1212596
12103,1390,1921,1999037,1212681
12104,61,151,1999429,1212740
12105,600,1743,1999053,1212855
12106,134,1718,2001604,1213020
12107,1704,1003,1999247,1213072
12108,1849,944,2000403,1213104
12109,399,1243,2000295,1213121
12110,1637,1208,2001247,1213307
12111,296,1571,2000198,1213503
12112,1293,681,1999782,1213553
12113,1852,118,2000593,1213755
12114,1130,1263,1999067,1214107
12115,1248,2030,1999736,1214253
12116,337,833,1999830,1214268
12117,45,780,2000484,1214510
12118,981,1219,2000401,1214666
12119,1888,921,2000920,1214685
12120,1854,2082,1998315,1214700
12121,1177,348,2001747,1214703
12122,1139,1271,2000281,1214712
12123,806,1911,1999177,1215000
12124,516,2075,1999442,1215060
12125,51,2045,2000937,1215156
12126,2085,1767,1998034,1215379
12127,845,1451,2000739,1215386
12128,1553,1087,2000288,1215408
12129,301,1397,1999152,1215412
12130,1459,1875,1997954,1215464
12131,1931,1118,2000118,1215832
12132,830,304,2000972,1216019
12133,775,415,1999742,1216102
12134,1644,415,1999629,1216106
12135,1455,639,2000072,1216154
12136,565,555,2000332,1216182
12137,1303,952,1999372,1216269
12138,1147,634,2000432,1216399
12139,1937,1330,2000698,1216591
12140,1094,206,2001485,1216597
12141,823,32,1999102,1216795
12142,516,767,1999961,1216825
12143,34,103,1999293,1216833
12144,492,1664,2000552,1217007
12145,1485,320,2000878,1217041
12146,2094,843,2001806,1217055
12147,1555,1539,1999044,1217150
12148,1074,1315,2000673,1217179
12149,1412,1530,2000519,1217370
12150,1738,1173,1999767,1217405
12151,1313,162,1999507,1217493
12152,2029,1677,2001444,1217498
12153,797,677,1998936,1217565
12154,339,1557,2000707,1217760
12155,2070,1518,1999481,1217880
12156,1700,496,1999823,1218001
12157,127,641,2000152,1218089
12158,851,905,1999808,1218197
12159,1361,498,2001642,1218282
12160,1944,251,2000272,1218359
12161,670,683,1999319,1218456
12162,266,225,2000203,1218470
12163,1308,334,1999601,1218512
12164,1198,1204,2001295,1218553
12165,744,471,2000242,1218971
12166,1010,1725,2001014,1218971
12167,784,1516,2000292,1218974
12168,946,788,1997724,1218994
12169,37,1223,2002375,1219320
12170,949,810,1998904,1219323
12171,416,2039,2000037,1219412
12172,1956,1962,2000000,1219415
12173,418,1022,1998408,1219639
12174,678,1116,2001077,1219698
12175,633,260,1998346,1219703
12176,1652,267,2000088,1219932
12177,143,1690,2000133,1219957
12178,1254,1803,1999952,1220083
12179,2096,353,1999846,1220116
12180,330,1006,2000179,1220310
12181,226,1858,1999971,1220489
12182,449,1201,1998078,1220792
12183,171,1359,2001149,1220874
12184,1255,1781,1999449,1220948
12185,871,842,1997515,1221035
12186,734,478,2000750,1221236
12187,753,1140,2000309,1221472
12188,1238,1955,2000456,1221499
12189,1245,804,2001084,1221520
12190,1757,324,1999221,1221583
12191,1394,1145,1999713,1221585
12192,1610,195,1999673,1221693
12193,1596,920,2001284,1221712
12194,818,1070,2000660,1221763
12195,1496,313,1999781,1221858
12196,366,588,1999715,1221993
12197,1166,1839,1999549,1222006
12198,387,1984,1998683,1222083
12199,1975,1279,2000458,1222104
12200,850,1090,2000444,1222171
12201,192,1592,1999932,1222324
12202,118,552,1999034,1222466
12203,597,409,1998485,1222472
12204,1829,1996,1997865,1222867
12205,573,670,1999482,1223063
12206,1333,1935,1999281,1223247
12207,953,1110,2000784,1223281
12208,30,1014,2000406,1223497
12209,214,504,1999242,1223545
12210,678,1497,1999792,1223665
12211,1163,1660,2001005,1223769
12212,365,706,1997509,1223923
12213,1435,1607,1999719,1223973
12214,912,1249,2001101,1224177
12215,1784,144,1999938,1224240
12216,170,319,2000036,1224398
12217,99,406,2000714,1224416
12218,1791,1649,1999405,1224663
12219,1722,2006,1999719,1224693
12220,13,1593,2001009,1224988
12221,1249,1498,2000358,1225019
12222,623,996,1998144,1225025
12223,1207,1600,1999131,1225141
12224,1860,948,2001250,1225479
12225,1129,366,1999599,1225616
12226,1815,1142,1999540,1225713
12227,166,431,1998795,1225769
12228,1612,503,2000154,1225805
12229,1620,822,2000542,1225843
12230,1581,1866,2001259,1226005
12231,1764,1414,1998707,1226050
12232,165,601,1999904,1226112
