id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
17875,8937,17874,34,988,25000001000,4629,3,10,24,0,0
17876,8938,17877,988,916,24999999000,1934,6,1000,45,0,0
17877,8938,17876,916,988,24999999000,4702,3,10,19,0,0
17878,8939,17879,988,32,25000000000,3503,5,0,61,0,0
17879,8939,17878,32,988,25000001000,3123,7,0,49,0,0
17880,8940,17881,989,377,24999999000,2587,7,0,59,0,0
17881,8940,17880,377,989,24999999000,3793,3,10,36,0,0
17882,8941,17883,989,288,25000000000,3821,6,0,35,0,0
17883,8941,17882,288,989,25000001000,4850,8,0,51,0,0
17884,8942,17885,989,146,25000000000,3473,5,0,99,0,0
17885,8942,17884,146,989,25000000000,1569,7,0,75,0,0
17886,8943,17887,989,162,25000000000,3721,8,10,56,0,0
17887,8943,17886,162,989,25000000000,3586,9,0,16,0,0
17888,8944,17889,989,705,24999999000,1168,9,0,82,0,0
17889,8944,17888,705,989,24999999000,1703,7,0,89,0,0
17890,8945,17891,989,786,24999999000,3140,9,0,58,0,0
17891,8945,17890,786,989,24999999000,4397,2,10,35,0,0
17892,8946,17893,989,259,24999999000,3701,9,1000,33,0,0
17893,8946,17892,259,989,24999999000,1760,4,0,63,0,0
17894,8947,17895,989,774,25000000000,3893,2,10,66,0,0
17895,8947,17894,774,989,25000000000,3138,7,0,45,0,0
17896,8948,17897,989,402,24999999000,1654,7,10,40,0,0
17897,8948,17896,402,989,25000000000,1383,5,0,21,0,0
17898,8949,17899,989,124,24999999000,3666,5,0,84,0,0
17899,8949,17898,124,989,25000000000,3407,7,0,69,0,0
17900,8950,17901,990,160,24999999000,4726,7,0,30,0,0
17901,8950,17900,160,990,25000000000,3197,8,100,10,0,0
17902,8951,17903,990,277,25000000000,2303,7,0,67,0,0
17903,8951,17902,277,990,25000000000,1159,7,0,98,0,0
17904,8952,17905,990,423,25000000000,1105,9,1000,41,0,0
17905,8952,17904,423,990,25000000000,4494,6,0,35,0,0
17906,8953,17907,990,552,25000000000,1440,2,10,42,0,0
17907,8953,17906,552,990,25000000000,2849,9,0,51,0,0
17908,8954,17909,990,167,24999999000,4872,1,0,38,0,0
17909,8954,17908,167,990,25000000000,3501,5,0,47,0,0
17910,8955,17911,990,903,24999999000,3037,5,0,88,0,0
17911,8955,17910,903,990,25000000000,3714,7,100,45,0,0
17912,8956,17913,990,347,25000000000,1414,9,0,79,0,0
17913,8956,17912,347,990,25000000000,3816,2,0,78,0,0
17914,8957,17915,990,6,24999999000,2573,8,0,49,0,0
17915,8957,17914,6,990,25000000000,4378,4,0,54,0,0
17916,8958,17917,990,883,24999999000,4299,2,0,62,0,0
17917,8958,17916,883,990,25000000000,3806,1,0,98,0,0
17918,8959,17919,990,420,24999999000,4679,8,0,95,0,0
17919,8959,17918,420,990,25000000000,3364,6,0,70,0,0
17920,8960,17921,991,815,25000000000,4083,1,0,69,0,0
17921,8960,17920,815,991,25000000000,3415,6,0,24,0,0
17922,8961,17923,991,140,25000000000,3459,6,0,96,0,0
17923,8961,17922,140,991,25000000000,3808,5,0,79,0,0
17924,8962,17925,991,279,24999999000,1055,2,0,41,0,0
17925,8962,17924,279,991,25000000000,4552,7,0,28,0,0
17926,8963,17927,991,538,25000000000,4307,2,0,19,0,0
17927,8963,17926,538,991,25000000000,4313,1,0,56,0,0
17928,8964,17929,991,793,24999999000,1610,1,0,96,0,0
17929,8964,17928,793,991,25000000000,3623,7,0,22,0,0
17930,8965,17931,991,266,25000000000,2985,5,0,75,0,0
17931,8965,17930,266,991,25000000000,4889,4,0,33,0,0
17932,8966,17933,991,666,24999999000,4447,8,0,78,0,0
17933,8966,17932,666,991,25000000000,4785,1,10,36,0,0
17934,8967,17935,991,696,25000000000,1230,4,0,76,0,0
17935,8967,17934,696,991,25000000000,1849,9,0,43,0,0
17936,8968,17937,991,597,25000000000,2217,8,0,98,0,0
17937,8968,17936,597,991,25000000000,2993,1,0,44,0,0
17938,8969,17939,991,118,25000000000,3995,2,0,28,0,0
17939,8969,17938,118,991,25000000000,1591,3,10,38,0,0
17940,8970,17941,992,407,25000000000,1050,6,1000,67,0,0
17941,8970,17940,407,992,25000001000,1901,2,0,77,0,0
17942,8971,17943,992,477,25000000000,3491,1,10,90,0,0
17943,8971,17942,477,992,25000001000,2756,9,0,50,0,0
17944,8972,17945,992,607,24999999000,1758,9,0,51,0,0
17945,8972,17944,607,992,25000000000,1406,4,0,22,0,0
17946,8973,17947,992,404,25000000000,4357,1,0,27,0,0
17947,8973,17946,404,992,25000001000,4886,1,10,33,0,0
17948,8974,17949,992,772,24999999000,1706,6,0,59,0,0
17949,8974,17948,772,992,24999999000,3544,7,0,99,0,0
17950,8975,17951,992,18,24999999000,4267,7,1000,49,0,0
17951,8975,17950,18,992,24999999000,3309,1,0,19,0,0
17952,8976,17953,992,600,25000000000,2105,5,0,35,0,0
17953,8976,17952,600,992,25000001000,4988,1,0,49,0,0
17954,8977,17955,992,874,25000000000,3517,7,0,66,0,0
17955,8977,17954,874,992,25000000000,4675,9,0,67,0,0
17956,8978,17957,992,559,24999999000,1992,9,10,81,0,0
17957,8978,17956,559,992,25000000000,4624,8,0,19,0,0
17958,8979,17959,992,196,25000000000,4971,4,0,20,0,0
17959,8979,17958,196,992,25000000000,1708,7,0,59,0,0
17960,8980,17961,993,892,25000000000,1314,1,0,75,0,0
17961,8980,17960,892,993,25000001000,1861,5,10,64,0,0
17962,8981,17963,993,198,25000000000,3905,6,0,85,0,0
17963,8981,17962,198,993,25000001000,2316,8,10,31,0,0
17964,8982,17965,993,982,25000000000,4181,4,100,98,0,0
17965,8982,17964,982,993,25000000000,1763,8,0,34,0,0
17966,8983,17967,993,766,24999999000,4503,8,0,92,0,0
17967,8983,17966,766,993,25000000000,3979,7,0,75,0,0
17968,8984,17969,993,921,25000000000,2208,6,0,52,0,0
17969,8984,17968,921,993,25000001000,2253,1,10,23,0,0
17970,8985,17971,993,643,25000000000,2305,9,100,52,0,0
17971,8985,17970,643,993,25000001000,1724,2,10,36,0,0
17972,8986,17973,993,973,24999999000,4235,9,0,92,0,0
17973,8986,17972,973,993,25000000000,4040,8,0,33,0,0
17974,8987,17975,993,206,25000000000,1087,1,0,30,0,0
17975,8987,17974,206,993,25000000000,1276,1,10,39,0,0
17976,8988,17977,993,240,25000000000,2842,4,0,34,0,0
17977,8988,17976,240,993,25000000000,3887,9,1000,21,0,0
17978,8989,17979,993,955,24999999000,4340,9,10,74,0,0
17979,8989,17978,955,993,24999999000,4661,7,10,79,0,0
17980,8990,17981,994,154,25000000000,4948,4,0,24,0,0
17981,8990,17980,154,994,25000000000,2470,3,0,44,0,0
17982,8991,17983,994,792,24999999000,1081,2,0,40,0,0
17983,8991,17982,792,994,25000000000,4267,7,0,10,0,0
17984,8992,17985,994,601,25000000000,1592,4,0,23,0,0
17985,8992,17984,601,994,25000000000,1437,6,0,74,0,0
17986,8993,17987,994,930,25000001000,1803,5,10,24,0,0
17987,8993,17986,930,994,25000001000,4723,6,0,13,0,0
17988,8994,17989,994,217,24999999000,2354,4,0,28,0,0
17989,8994,17988,217,994,25000000000,4983,4,0,78,0,0
17990,8995,17991,994,10,24999999000,2182,1,0,27,0,0
17991,8995,17990,10,994,24999999000,2020,7,0,67,0,0
17992,8996,17993,994,163,24999999000,4303,6,10,25,0,0
17993,8996,17992,163,994,25000000000,3279,1,0,80,0,0
17994,8997,17995,994,123,24999999000,2201,7,0,21,0,0
17995,8997,17994,123,994,24999999000,3865,1,0,28,0,0
17996,8998,17997,994,490,24999999000,3369,8,0,95,0,0
17997,8998,17996,490,994,24999999000,1635,7,0,97,0,0
17998,8999,17999,994,128,25000000000,1200,3,0,87,0,0
17999,8999,17998,128,994,25000000000,3342,6,0,78,0,0
18000,9000,18001,995,234,25000000000,2350,7,0,94,0,0
18001,9000,18000,234,995,25000000000,1879,4,10,29,0,0
18002,9001,18003,995,170,25000000000,4968,4,10,89,0,0
18003,9001,18002,170,995,25000000000,1494,4,0,82,0,0
18004,9002,18005,995,362,24999999000,2107,5,0,66,0,0
18005,9002,18004,362,995,25000000000,1673,4,0,75,0,0
18006,9003,18007,995,360,25000000000,4834,5,10,19,0,0
18007,9003,18006,360,995,25000001000,3520,4,0,51,0,0
18008,9004,18009,995,137,25000001000,4258,3,10,71,0,0
18009,9004,18008,137,995,25000001000,2120,1,0,43,0,0
18010,9005,18011,995,168,24999999000,4893,9,10,49,0,0
18011,9005,18010,168,995,24999999000,2783,5,0,69,0,0
18012,9006,18013,995,327,24999999000,1945,2,0,86,0,0
18013,9006,18012,327,995,25000000000,3011,2,0,21,0,0
18014,9007,18015,995,715,24999999000,1625,3,0,10,0,0
18015,9007,18014,715,995,24999999000,1283,3,0,55,0,0
18016,9008,18017,995,970,25000000000,1587,8,100,33,0,0
18017,9008,18016,970,995,25000000000,4506,8,0,98,0,0
18018,9009,18019,995,315,25000000000,4452,2,100,78,0,0
18019,9009,18018,315,995,25000000000,4192,5,0,23,0,0
18020,9010,18021,996,446,24999999000,1076,5,10,31,0,0
18021,9010,18020,446,996,25000000000,3704,2,0,16,0,0
18022,9011,18023,996,417,25000000000,1483,8,0,52,0,0
18023,9011,18022,417,996,25000000000,2198,5,0,98,0,0
18024,9012,18025,996,484,24999999000,3805,6,0,79,0,0
18025,9012,18024,484,996,24999999000,4855,7,0,36,0,0
18026,9013,18027,996,36,25000000000,4680,6,0,96,0,0
18027,9013,18026,36,996,25000000000,3253,6,0,33,0,0
18028,9014,18029,996,428,24999999000,3797,8,0,97,0,0
18029,9014,18028,428,996,25000000000,3378,9,0,79,0,0
18030,9015,18031,996,43,25000000000,2027,1,0,23,0,0
18031,9015,18030,43,996,25000000000,3624,4,0,29,0,0
18032,9016,18033,996,4,25000000000,4127,1,0,28,0,0
18033,9016,18032,4,996,25000000000,1141,8,0,88,0,0
18034,9017,18035,996,292,25000000000,1842,7,10,36,0,0
18035,9017,18034,292,996,25000001000,3611,1,0,59,0,0
18036,9018,18037,996,279,25000000000,3881,2,10,77,0,0
18037,9018,18036,279,996,25000000000,3388,3,0,75,0,0
18038,9019,18039,996,546,25000000000,3221,4,0,51,0,0
18039,9019,18038,546,996,25000000000,4830,4,100,24,0,0
18040,9020,18041,997,419,24999999000,1432,6,0,90,0,0
18041,9020,18040,419,997,25000000000,2804,5,0,88,0,0
18042,9021,18043,997,927,24999999000,3006,9,0,79,0,0
18043,9021,18042,927,997,25000000000,4033,4,0,62,0,0
18044,9022,18045,997,155,25000001000,4749,7,0,22,0,0
18045,9022,18044,155,997,25000001000,3209,9,0,92,0,0
18046,9023,18047,997,428,24999999000,1299,9,0,69,0,0
18047,9023,18046,428,997,25000000000,3602,8,1000,16,0,0
18048,9024,18049,997,697,25000000000,3648,3,10,37,0,0
18049,9024,18048,697,997,25000000000,4849,8,1000,82,0,0
18050,9025,18051,997,40,25000000000,4968,5,10,91,0,0
18051,9025,18050,40,997,25000000000,4003,6,10,73,0,0
18052,9026,18053,997,930,24999999000,2650,7,0,54,0,0
18053,9026,18052,930,997,25000000000,1506,6,0,53,0,0
18054,9027,18055,997,854,25000000000,3798,6,0,17,0,0
18055,9027,18054,854,997,25000001000,2922,4,10,73,0,0
18056,9028,18057,997,107,25000000000,1899,7,0,21,0,0
18057,9028,18056,107,997,25000000000,1219,9,0,72,0,0
18058,9029,18059,997,807,25000000000,4666,8,0,92,0,0
18059,9029,18058,807,997,25000000000,4674,9,0,48,0,0
18060,9030,18061,998,750,24999999000,2426,8,0,55,0,0
18061,9030,18060,750,998,25000000000,3506,3,0,43,0,0
18062,9031,18063,998,134,24999999000,4614,7,100,63,0,0
18063,9031,18062,134,998,24999999000,4753,7,10,92,0,0
18064,9032,18065,998,228,25000000000,3317,9,0,91,0,0
18065,9032,18064,228,998,25000000000,2190,6,0,53,0,0
18066,9033,18067,998,433,24999999000,4425,6,0,88,0,0
18067,9033,18066,433,998,25000000000,4582,5,10,31,0,0
18068,9034,18069,998,129,24999998000,4658,1,0,35,0,0
18069,9034,18068,129,998,24999999000,3609,5,10,70,0,0
18070,9035,18071,998,124,25000000000,1240,3,0,25,0,0
18071,9035,18070,124,998,25000000000,1843,3,10,42,0,0
18072,9036,18073,998,3,24999999000,1299,7,10,32,0,0
18073,9036,18072,3,998,24999999000,3270,3,0,20,0,0
18074,9037,18075,998,736,25000000000,4230,2,0,58,0,0
18075,9037,18074,736,998,25000000000,1241,1,10,71,0,0
18076,9038,18077,998,766,25000000000,4690,7,0,83,0,0
18077,9038,18076,766,998,25000000000,4710,1,0,98,0,0
18078,9039,18079,998,136,24999999000,4793,1,0,98,0,0
18079,9039,18078,136,998,25000000000,4276,1,0,42,0,0
18080,9040,18081,999,381,25000000000,3152,5,0,98,0,0
18081,9040,18080,381,999,25000000000,2413,2,0,64,0,0
18082,9041,18083,999,671,25000000000,4709,9,0,38,0,0
18083,9041,18082,671,999,25000000000,3555,4,0,33,0,0
18084,9042,18085,999,728,24999999000,4320,6,0,99,0,0
18085,9042,18084,728,999,25000000000,3206,4,0,78,0,0
18086,9043,18087,999,382,24999999000,4962,9,0,43,0,0
18087,9043,18086,382,999,25000000000,2084,2,10,92,0,0
18088,9044,18089,999,744,25000000000,1607,2,0,60,0,0
18089,9044,18088,744,999,25000000000,3480,4,0,79,0,0
18090,9045,18091,999,926,24999999000,1284,7,0,13,0,0
18091,9045,18090,926,999,25000000000,1407,8,10,97,0,0
18092,9046,18093,999,147,24999999000,1774,9,0,12,0,0
18093,9046,18092,147,999,25000000000,1697,7,0,80,0,0
18094,9047,18095,999,161,24999999000,2847,5,10,80,0,0
18095,9047,18094,161,999,25000000000,3230,8,0,18,0,0
18096,9048,18097,999,677,25000000000,3949,2,0,38,0,0
18097,9048,18096,677,999,25000000000,1287,3,0,51,0,0
18098,9049,18099,999,715,25000000000,4263,4,0,52,0,0
18099,9049,18098,715,999,25000000000,3516,7,0,14,0,0
18100,9050,18101,1000,365,25000000000,1654,2,0,52,0,0
18101,9050,18100,365,1000,25000001000,2203,6,0,92,0,0
18102,9051,18103,1000,37,25000000000,1990,2,0,87,0,0
18103,9051,18102,37,1000,25000000000,1383,2,0,80,0,0
18104,9052,18105,1000,524,24999999000,4164,8,1000,28,0,0
18105,9052,18104,524,1000,25000000000,3654,3,0,45,0,0
18106,9053,18107,1000,520,24999999000,3863,1,0,29,0,0
18107,9053,18106,520,1000,25000000000,4357,8,0,17,0,0
18108,9054,18109,1000,131,25000000000,3762,2,0,63,0,0
18109,9054,18108,131,1000,25000001000,1295,3,0,61,0,0
18110,9055,18111,1000,18,25000000000,2969,4,0,63,0,0
18111,9055,18110,18,1000,25000000000,1373,4,0,63,0,0
18112,9056,18113,1000,454,24999999000,4647,7,0,52,0,0
18113,9056,18112,454,1000,25000000000,4245,6,1000,11,0,0
18114,9057,18115,1000,322,24999999000,2032,4,0,52,0,0
18115,9057,18114,322,1000,24999999000,3044,8,0,10,0,0
18116,9058,18117,1000,244,25000000000,1387,8,0,29,0,0
18117,9058,18116,244,1000,25000000000,4209,2,0,10,0,0
18118,9059,18119,1000,604,25000000000,2255,4,0,29,0,0
18119,9059,18118,604,1000,25000000000,3324,8,0,66,0,0
18120,9060,18121,1001,150,24999999000,4607,9,0,67,0,0
18121,9060,18120,150,1001,24999999000,3917,7,100,95,0,0
18122,9061,18123,1001,888,25000000000,2502,3,0,87,0,0
18123,9061,18122,888,1001,25000001000,3641,1,1000,12,0,0
18124,9062,18125,1001,882,25000000000,3814,7,0,47,0,0
18125,9062,18124,882,1001,25000001000,1491,7,100,14,0,0
18126,9063,18127,1001,32,24999999000,3859,1,0,89,0,0
18127,9063,18126,32,1001,25000000000,2158,4,0,74,0,0
18128,9064,18129,1001,319,24999999000,4720,3,0,67,0,0
18129,9064,18128,319,1001,24999999000,2252,4,0,52,0,0
18130,9065,18131,1001,8,24999999000,4928,6,10,18,0,0
18131,9065,18130,8,1001,24999999000,3882,1,0,31,0,0
18132,9066,18133,1001,772,25000000000,2990,4,0,95,0,0
18133,9066,18132,772,1001,25000000000,2202,2,100,50,0,0
18134,9067,18135,1001,461,25000000000,3064,9,0,45,0,0
18135,9067,18134,461,1001,25000000000,4099,3,0,39,0,0
18136,9068,18137,1001,720,25000000000,1363,1,0,48,0,0
18137,9068,18136,720,1001,25000000000,3716,3,10,82,0,0
18138,9069,18139,1001,4,25000000000,2624,1,10,92,0,0
18139,9069,18138,4,1001,25000001000,3012,6,10,33,0,0
18140,9070,18141,1002,505,25000000000,4044,1,10,47,0,0
18141,9070,18140,505,1002,25000001000,3992,9,1000,18,0,0
18142,9071,18143,1002,958,24999999000,4827,3,0,87,0,0
18143,9071,18142,958,1002,25000000000,4369,4,0,69,0,0
18144,9072,18145,1002,981,24999999000,4906,9,0,56,0,0
18145,9072,18144,981,1002,25000000000,2614,2,0,65,0,0
18146,9073,18147,1002,464,24999999000,3920,9,10,36,0,0
18147,9073,18146,464,1002,24999999000,3724,5,10,42,0,0
18148,9074,18149,1002,131,24999999000,4293,7,0,28,0,0
18149,9074,18148,131,1002,24999999000,2646,6,10,10,0,0
18150,9075,18151,1002,209,25000000000,2908,3,0,96,0,0
18151,9075,18150,209,1002,25000001000,1878,3,0,65,0,0
18152,9076,18153,1002,385,25000000000,2437,6,0,24,0,0
18153,9076,18152,385,1002,25000000000,1369,8,10,20,0,0
18154,9077,18155,1002,800,25000000000,1045,5,100,96,0,0
18155,9077,18154,800,1002,25000000000,1623,9,10,31,0,0
18156,9078,18157,1002,259,24999999000,2690,3,0,56,0,0
18157,9078,18156,259,1002,25000000000,3502,9,10,68,0,0
18158,9079,18159,1002,122,25000000000,1960,3,0,68,0,0
18159,9079,18158,122,1002,25000000000,4598,5,0,26,0,0
18160,9080,18161,1003,691,25000000000,1355,8,0,55,0,0
18161,9080,18160,691,1003,25000000000,2999,7,0,91,0,0
18162,9081,18163,1003,259,24999998000,3407,4,0,53,0,0
18163,9081,18162,259,1003,24999998000,2363,3,0,61,0,0
18164,9082,18165,1003,252,24999999000,3953,8,10,13,0,0
18165,9082,18164,252,1003,24999999000,1252,3,10,30,0,0
18166,9083,18167,1003,25,25000000000,1934,1,100,40,0,0
18167,9083,18166,25,1003,25000001000,4644,6,0,92,0,0
18168,9084,18169,1003,223,25000000000,4052,1,0,44,0,0
18169,9084,18168,223,1003,25000000000,3103,1,1000,50,0,0
18170,9085,18171,1003,265,24999999000,2720,2,0,17,0,0
18171,9085,18170,265,1003,25000000000,2586,4,0,78,0,0
18172,9086,18173,1003,293,25000000000,2798,7,0,27,0,0
18173,9086,18172,293,1003,25000000000,4400,9,0,79,0,0
18174,9087,18175,1003,136,25000000000,4550,6,0,25,0,0
18175,9087,18174,136,1003,25000000000,3338,8,0,85,0,0
18176,9088,18177,1003,621,24999999000,3030,7,0,95,0,0
18177,9088,18176,621,1003,25000000000,4176,1,0,88,0,0
18178,9089,18179,1003,9,25000000000,4031,1,0,87,0,0
18179,9089,18178,9,1003,25000001000,3124,8,10,53,0,0
18180,9090,18181,1004,185,25000000000,1270,7,0,68,0,0
18181,9090,18180,185,1004,25000001000,3977,8,0,36,0,0
18182,9091,18183,1004,607,25000000000,4647,7,0,69,0,0
18183,9091,18182,607,1004,25000000000,1297,6,0,24,0,0
18184,9092,18185,1004,252,25000001000,1375,3,0,55,0,0
18185,9092,18184,252,1004,25000001000,3393,6,10,23,0,0
18186,9093,18187,1004,570,25000000000,3869,2,0,51,0,0
18187,9093,18186,570,1004,25000000000,4857,2,10,81,0,0
18188,9094,18189,1004,523,24999999000,3667,2,0,26,0,0
18189,9094,18188,523,1004,25000000000,2992,4,0,86,0,0
18190,9095,18191,1004,312,24999999000,2846,1,0,46,0,0
18191,9095,18190,312,1004,24999999000,1519,8,0,73,0,0
18192,9096,18193,1004,141,24999999000,3737,1,0,31,0,0
18193,9096,18192,141,1004,24999999000,3578,1,0,47,0,0
18194,9097,18195,1004,122,24999999000,1776,7,0,11,0,0
18195,9097,18194,122,1004,25000000000,2797,2,0,87,0,0
18196,9098,18197,1004,174,24999999000,1204,6,0,54,0,0
18197,9098,18196,174,1004,24999999000,2218,1,0,51,0,0
18198,9099,18199,1004,132,24999999000,1355,4,1000,89,0,0
18199,9099,18198,132,1004,25000000000,3915,7,0,79,0,0
18200,9100,18201,1005,107,24999999000,1567,1,10,49,0,0
18201,9100,18200,107,1005,25000000000,4700,4,0,80,0,0
18202,9101,18203,1005,124,25000000000,4301,4,10,33,0,0
18203,9101,18202,124,1005,25000000000,4286,9,0,80,0,0
18204,9102,18205,1005,28,24999999000,3874,3,1000,14,0,0
18205,9102,18204,28,1005,24999999000,3452,3,0,43,0,0
18206,9103,18207,1005,130,25000001000,4898,8,0,20,0,0
18207,9103,18206,130,1005,25000001000,2511,1,0,15,0,0
18208,9104,18209,1005,162,25000000000,4018,2,10,14,0,0
18209,9104,18208,162,1005,25000000000,1770,1,0,51,0,0
18210,9105,18211,1005,101,24999999000,4421,9,0,77,0,0
18211,9105,18210,101,1005,25000000000,4855,2,0,39,0,0
18212,9106,18213,1005,864,25000000000,2570,4,0,80,0,0
18213,9106,18212,864,1005,25000000000,4843,2,100,73,0,0
18214,9107,18215,1005,505,24999999000,4814,6,10,17,0,0
18215,9107,18214,505,1005,25000000000,4023,4,0,54,0,0
18216,9108,18217,1005,111,24999999000,3970,9,0,44,0,0
18217,9108,18216,111,1005,25000000000,1581,2,0,50,0,0
18218,9109,18219,1005,932,24999999000,1670,6,0,74,0,0
18219,9109,18218,932,1005,24999999000,4985,2,0,88,0,0
18220,9110,18221,1006,325,25000000000,4509,7,0,86,0,0
18221,9110,18220,325,1006,25000000000,3750,6,10,94,0,0
18222,9111,18223,1006,624,25000001000,4158,9,0,76,0,0
18223,9111,18222,624,1006,25000001000,4920,6,0,44,0,0
18224,9112,18225,1006,103,24999999000,2689,7,10,92,0,0
18225,9112,18224,103,1006,25000000000,4971,1,0,71,0,0
18226,9113,18227,1006,204,24999999000,3061,8,0,70,0,0
18227,9113,18226,204,1006,25000000000,1493,2,0,36,0,0
18228,9114,18229,1006,327,25000000000,4839,7,0,33,0,0
18229,9114,18228,327,1006,25000001000,1448,2,0,43,0,0
18230,9115,18231,1006,238,25000000000,2669,5,100,83,0,0
18231,9115,18230,238,1006,25000000000,3724,2,0,38,0,0
18232,9116,18233,1006,125,24999998000,2115,5,0,48,0,0
18233,9116,18232,125,1006,24999999000,2091,8,0,52,0,0
18234,9117,18235,1006,698,25000000000,4080,6,10,74,0,0
18235,9117,18234,698,1006,25000000000,2591,7,10,62,0,0
18236,9118,18237,1006,728,24999999000,3894,2,0,21,0,0
18237,9118,18236,728,1006,24999999000,4123,1,10,84,0,0
18238,9119,18239,1006,132,24999999000,2362,6,0,29,0,0
18239,9119,18238,132,1006,25000000000,3980,5,0,33,0,0
18240,9120,18241,1007,22,25000000000,3402,3,0,47,0,0
18241,9120,18240,22,1007,25000000000,3284,4,0,84,0,0
18242,9121,18243,1007,520,24999999000,2530,3,0,95,0,0
18243,9121,18242,520,1007,25000000000,1348,1,0,61,0,0
18244,9122,18245,1007,9,25000000000,2469,6,0,90,0,0
18245,9122,18244,9,1007,25000000000,4622,2,0,36,0,0
18246,9123,18247,1007,482,24999999000,3452,6,0,64,0,0
18247,9123,18246,482,1007,25000000000,3836,4,0,13,0,0
18248,9124,18249,1007,718,24999999000,1643,2,0,78,0,0
18249,9124,18248,718,1007,25000000000,1374,4,0,83,0,0
18250,9125,18251,1007,769,25000000000,4290,4,100,44,0,0
18251,9125,18250,769,1007,25000000000,2835,4,10,48,0,0
18252,9126,18253,1007,656,24999999000,2768,2,10,40,0,0
18253,9126,18252,656,1007,25000000000,3111,6,0,31,0,0
18254,9127,18255,1007,253,25000000000,3550,4,0,44,0,0
18255,9127,18254,253,1007,25000000000,1365,6,0,91,0,0
18256,9128,18257,1007,105,25000000000,1464,1,1000,75,0,0
18257,9128,18256,105,1007,25000001000,2688,7,0,16,0,0
18258,9129,18259,1007,465,24999999000,1956,1,100,19,0,0
18259,9129,18258,465,1007,25000000000,3751,3,0,87,0,0
18260,9130,18261,1008,804,24999999000,3357,1,0,29,0,0
18261,9130,18260,804,1008,24999999000,1087,2,100,18,0,0
18262,9131,18263,1008,256,25000000000,2645,8,0,17,0,0
18263,9131,18262,256,1008,25000000000,4321,9,0,13,0,0
18264,9132,18265,1008,101,24999999000,3297,7,0,83,0,0
18265,9132,18264,101,1008,25000000000,3819,2,0,39,0,0
18266,9133,18267,1008,359,25000000000,1615,2,0,83,0,0
18267,9133,18266,359,1008,25000000000,2561,4,0,37,0,0
18268,9134,18269,1008,366,25000000000,1080,4,10,82,0,0
18269,9134,18268,366,1008,25000000000,3292,1,0,68,0,0
18270,9135,18271,1008,25,24999999000,4544,7,0,40,0,0
18271,9135,18270,25,1008,24999999000,1403,5,1000,45,0,0
18272,9136,18273,1008,670,24999999000,1759,6,10,76,0,0
18273,9136,18272,670,1008,25000000000,3999,5,0,36,0,0
18274,9137,18275,1008,203,24999999000,3779,2,0,62,0,0
18275,9137,18274,203,1008,25000000000,2485,6,0,72,0,0
18276,9138,18277,1008,134,24999999000,2518,9,10,89,0,0
18277,9138,18276,134,1008,25000000000,3462,7,0,28,0,0
18278,9139,18279,1008,867,24999999000,1436,9,10,86,0,0
18279,9139,18278,867,1008,25000000000,1418,2,0,99,0,0
18280,9140,18281,1009,759,24999999000,2622,8,0,53,0,0
18281,9140,18280,759,1009,25000000000,4280,2,0,73,0,0
18282,9141,18283,1009,454,24999999000,4634,4,0,41,0,0
18283,9141,18282,454,1009,24999999000,2801,2,0,34,0,0
18284,9142,18285,1009,318,24999999000,1721,1,1000,39,0,0
18285,9142,18284,318,1009,25000000000,2326,2,10,27,0,0
18286,9143,18287,1009,175,25000000000,4824,3,10,81,0,0
18287,9143,18286,175,1009,25000001000,1557,7,0,36,0,0
18288,9144,18289,1009,180,25000000000,4721,7,0,50,0,0
18289,9144,18288,180,1009,25000001000,1773,6,0,69,0,0
18290,9145,18291,1009,743,25000000000,4237,3,0,12,0,0
18291,9145,18290,743,1009,25000000000,1789,1,0,81,0,0
18292,9146,18293,1009,914,25000000000,4101,4,0,47,0,0
18293,9146,18292,914,1009,25000000000,2165,2,10,56,0,0
18294,9147,18295,1009,132,25000000000,4494,9,10,97,0,0
18295,9147,18294,132,1009,25000000000,3618,7,0,61,0,0
18296,9148,18297,1009,474,25000000000,1960,3,10,32,0,0
18297,9148,18296,474,1009,25000000000,3117,9,0,61,0,0
18298,9149,18299,1009,789,25000000000,1273,2,10,70,0,0
18299,9149,18298,789,1009,25000000000,1036,1,0,54,0,0
18300,9150,18301,1010,361,25000000000,1270,2,0,35,0,0
18301,9150,18300,361,1010,25000000000,2401,2,10,88,0,0
18302,9151,18303,1010,111,25000000000,2225,1,0,27,0,0
18303,9151,18302,111,1010,25000001000,1315,3,0,98,0,0
18304,9152,18305,1010,304,25000000000,1346,1,10,44,0,0
18305,9152,18304,304,1010,25000000000,1908,5,0,46,0,0
18306,9153,18307,1010,146,24999999000,3321,2,10,63,0,0
18307,9153,18306,146,1010,24999999000,4920,7,0,73,0,0
18308,9154,18309,1010,415,24999999000,4276,3,0,92,0,0
18309,9154,18308,415,1010,25000000000,4910,1,0,56,0,0
18310,9155,18311,1010,629,25000000000,1804,3,10,85,0,0
18311,9155,18310,629,1010,25000000000,1602,7,1000,93,0,0
18312,9156,18313,1010,151,24999999000,3537,7,0,57,0,0
18313,9156,18312,151,1010,25000000000,3083,6,10,66,0,0
18314,9157,18315,1010,132,25000000000,4849,2,0,85,0,0
18315,9157,18314,132,1010,25000000000,3763,4,10,29,0,0
